ID,Days_active,Mature_content,Views,Affiliate,Channel_ID
4361,2134,TRUE,8999,FALSE,37660625
3429,1118,TRUE,1872,FALSE,101437414
1212,1935,FALSE,2267,FALSE,44878680
2352,1177,TRUE,1412421,TRUE,96982484
4450,1672,TRUE,2053,FALSE,58960023
4245,2076,FALSE,61599,FALSE,40027768
3420,1438,TRUE,743,FALSE,74456914
6787,1073,TRUE,21127,FALSE,106085684
6546,2057,TRUE,37097,FALSE,40631062
2410,2345,TRUE,37465,FALSE,29901757
6327,1754,FALSE,1820,FALSE,52951360
4263,252,TRUE,913,FALSE,194225908
6150,2346,TRUE,1224,FALSE,29767573
2277,2279,FALSE,852,FALSE,32183600
1661,1214,TRUE,2630,FALSE,92704650
2999,691,TRUE,2929,FALSE,139565991
5373,466,TRUE,217,FALSE,162345213
5121,926,TRUE,2963,FALSE,120336020
5510,1769,TRUE,5361,FALSE,52867635
1743,630,FALSE,27280,FALSE,145343158
4630,1545,TRUE,46435,FALSE,66784067
1311,1221,FALSE,71,FALSE,92119561
6949,1230,FALSE,593,FALSE,92290700
3261,692,TRUE,3048,FALSE,139653030
7100,1075,FALSE,3726,FALSE,105742290
287,2661,FALSE,82213,FALSE,23202591
5149,1590,FALSE,3167,FALSE,63729370
73,2415,FALSE,64697,FALSE,28655798
6600,478,TRUE,31504,FALSE,161037198
683,1381,TRUE,116368,FALSE,78513790
3518,2410,FALSE,24233,FALSE,28778555
4731,485,TRUE,16470,FALSE,160246543
1069,1037,TRUE,11106,FALSE,109103639
390,1190,TRUE,28251,FALSE,95404937
709,960,TRUE,5183,FALSE,116967108
6551,1349,FALSE,1916,FALSE,81476386
3543,2074,FALSE,3357,FALSE,39919734
2722,1680,FALSE,803469,TRUE,58382597
4871,1182,FALSE,4035,FALSE,96496746
5855,953,FALSE,1099,FALSE,115995922
2044,1906,TRUE,21750,FALSE,46535476
6879,277,FALSE,3651,FALSE,189005286
1151,919,TRUE,2710,FALSE,120195781
1536,1896,TRUE,58919,FALSE,47058514
6543,1045,TRUE,15537,FALSE,108542737
3745,1181,TRUE,5193,FALSE,96576051
4026,594,FALSE,4856,FALSE,148333751
6423,1130,TRUE,428,FALSE,101317151
378,1878,TRUE,24626,FALSE,47891306
1018,1435,FALSE,3913,FALSE,74434970
1259,543,TRUE,5304,FALSE,153488337
3375,2047,TRUE,19137,FALSE,41017062
4488,1727,TRUE,4821,FALSE,55290085
7079,1957,TRUE,11856,FALSE,44314608
5054,557,TRUE,528,FALSE,149614090
3385,897,TRUE,3288,FALSE,122887932
1379,1265,TRUE,2470,FALSE,89607377
129,1335,TRUE,8279,FALSE,82608451
5029,1312,TRUE,74275,FALSE,84621618
338,2371,FALSE,26791,FALSE,29590296
3841,2611,FALSE,25325120,TRUE,24208138
4252,2043,FALSE,246,FALSE,38168284
5976,1530,TRUE,65504,FALSE,68089373
4635,1928,FALSE,1196,FALSE,44493377
1545,1858,TRUE,2518,FALSE,48221812
6214,760,FALSE,833,FALSE,133926875
3036,614,TRUE,12584,FALSE,146938860
4784,1221,FALSE,402,FALSE,93055910
508,893,FALSE,15748,FALSE,123295261
180,764,TRUE,6329,FALSE,133988791
3910,1913,TRUE,696,FALSE,45704115
4910,1777,FALSE,41989,FALSE,52407477
4092,1258,FALSE,2696,FALSE,90154306
3848,686,TRUE,4948,FALSE,140256020
6419,1794,FALSE,23187,FALSE,51444247
1184,1566,FALSE,39449,FALSE,65260317
4696,222,FALSE,5958,FALSE,202353344
6388,1248,TRUE,4228,FALSE,90864083
1176,1915,TRUE,3587,FALSE,46091010
5975,341,FALSE,45,FALSE,179303960
5635,1878,FALSE,3830,FALSE,47821667
2245,803,TRUE,10845,FALSE,129946846
1658,1277,FALSE,4963,FALSE,88534336
2284,1297,FALSE,1920,FALSE,86185281
277,1991,TRUE,1813,FALSE,41025649
711,1697,TRUE,1853,FALSE,56837831
6057,1647,TRUE,104731,TRUE,60146285
1518,770,TRUE,7229,FALSE,133549593
5595,2220,FALSE,6215,FALSE,35926779
2595,1335,TRUE,56433,FALSE,82778103
6566,2366,FALSE,2448,FALSE,29899380
6904,1111,FALSE,5134,FALSE,103153184
3615,2297,TRUE,34811,FALSE,31711519
5896,356,FALSE,1146,FALSE,176600425
5022,1171,FALSE,2760,FALSE,96621527
1339,445,FALSE,1176,FALSE,161516659
3569,1026,FALSE,43298,FALSE,110076086
214,695,TRUE,20685,FALSE,139641362
5838,1541,FALSE,4197,FALSE,67119135
1630,1098,TRUE,7125,FALSE,104042295
2413,1812,TRUE,25863,FALSE,50697848
6341,547,TRUE,876,FALSE,153303402
814,918,TRUE,4859,FALSE,121194435
4303,1365,TRUE,1862,FALSE,79141858
3353,1863,TRUE,33851,FALSE,48586419
3005,671,TRUE,50188,FALSE,141630384
987,2331,FALSE,803152,TRUE,30804303
2520,1965,FALSE,4334,FALSE,44013400
434,624,FALSE,420,FALSE,144737285
1729,1466,TRUE,399,FALSE,70815781
6450,2204,TRUE,2763,FALSE,36403791
382,1190,TRUE,4827,FALSE,95783742
3924,1596,FALSE,1279,FALSE,63415244
5460,3364,FALSE,2597,FALSE,7303620
1693,615,TRUE,887,FALSE,146149328
6378,1196,FALSE,1743,FALSE,95238587
1800,809,FALSE,4690,FALSE,130470111
5547,1855,FALSE,1282,FALSE,46730258
2806,1691,FALSE,24823,FALSE,57629134
1543,1539,FALSE,1963,FALSE,67260010
619,1609,FALSE,444,FALSE,61277643
769,764,TRUE,18181,FALSE,134199241
2531,1363,FALSE,810,FALSE,78911347
4850,1459,FALSE,4813,FALSE,72936509
1768,1310,TRUE,1726,FALSE,84971649
6433,1015,FALSE,2415,FALSE,111114797
3376,923,TRUE,17866,FALSE,120757992
1226,2507,FALSE,37422,FALSE,26495872
4469,1034,TRUE,7970,FALSE,109209783
3566,2015,FALSE,13148,FALSE,42131630
84,2032,FALSE,1803,FALSE,41238563
1903,640,FALSE,427,FALSE,144200129
6070,281,FALSE,2986,FALSE,188885289
1520,825,FALSE,21126,FALSE,129076767
424,3208,TRUE,11532,FALSE,9667552
1526,1079,FALSE,15465,FALSE,105549357
1240,2149,FALSE,45738,FALSE,37915803
2612,182,TRUE,1358,FALSE,213473298
1163,1703,FALSE,3458,FALSE,56560361
5214,2580,TRUE,572615,FALSE,24932212
4964,1434,FALSE,36403,FALSE,74706242
7090,1368,FALSE,6287,FALSE,79658937
6208,527,FALSE,885,FALSE,154826787
6979,1333,FALSE,10421,FALSE,82951891
6909,1501,FALSE,9763,FALSE,70467124
5206,1957,FALSE,9522,FALSE,44134243
1321,1406,TRUE,11562,FALSE,76630133
5742,538,FALSE,3177,FALSE,153859118
4952,1137,FALSE,3708,FALSE,100610761
2219,1982,TRUE,4747,FALSE,42996894
1238,1148,TRUE,7749,FALSE,99978141
733,2790,FALSE,181054,TRUE,20612870
3366,893,TRUE,1909,FALSE,122019535
5428,4161,FALSE,24316020,TRUE,12665
2502,1959,TRUE,6564,FALSE,44242738
3758,2683,FALSE,13685,FALSE,22848077
4843,1717,FALSE,398422,TRUE,55782451
1295,2065,FALSE,43650,FALSE,40356885
2720,1727,FALSE,907,FALSE,54270209
5142,2516,TRUE,11060,FALSE,26308289
3157,604,TRUE,6872,FALSE,147332353
4036,1670,TRUE,7986,FALSE,59041314
1884,2224,FALSE,6118,FALSE,36059204
233,2055,TRUE,11047,FALSE,40719797
2359,209,TRUE,329,FALSE,205084132
6642,2142,TRUE,34489,FALSE,38087497
4523,1201,TRUE,7735,FALSE,94775606
2746,951,FALSE,36665,FALSE,117676347
1460,2250,TRUE,18955,FALSE,33852832
318,1287,TRUE,1524,FALSE,86934264
4289,693,FALSE,2036,FALSE,139740807
5561,2238,TRUE,1086,FALSE,32846501
5593,1885,TRUE,1811,FALSE,47592183
5130,1375,TRUE,10119,FALSE,78950049
4774,2722,TRUE,5364,FALSE,22096762
1001,2402,TRUE,1562,FALSE,28625263
2996,2197,FALSE,239588,TRUE,36379555
126,789,FALSE,19150,FALSE,131875135
6814,1764,FALSE,28651,FALSE,53132656
3931,1396,FALSE,967,FALSE,77046744
3035,608,TRUE,7508,FALSE,147119082
5699,2326,TRUE,4130,FALSE,30913503
2425,2051,FALSE,20760,FALSE,40834711
2708,409,FALSE,735,FALSE,169171173
3028,1105,FALSE,336,FALSE,99589085
6406,2040,TRUE,3379,FALSE,40958455
1681,1183,TRUE,194,FALSE,93097906
263,2760,TRUE,4966,FALSE,21272001
6700,2427,FALSE,15437,FALSE,28343402
6549,660,TRUE,866,FALSE,142168751
7047,1276,TRUE,385,FALSE,88140936
5125,1976,TRUE,7511,FALSE,41856665
1097,1932,TRUE,2657,FALSE,45058644
1620,1177,FALSE,3644,FALSE,96046877
1326,644,TRUE,472,FALSE,141626456
3023,1999,TRUE,14022,FALSE,42556374
4438,1371,FALSE,17293,FALSE,79259770
3326,3472,FALSE,2409,FALSE,5054063
3827,1432,TRUE,325,FALSE,73278195
2724,1654,TRUE,787,FALSE,60086538
6788,1092,TRUE,12287,FALSE,104480055
6188,913,TRUE,2989,FALSE,121599984
3719,373,TRUE,4573,FALSE,176476244
599,1912,FALSE,1673,FALSE,46204299
2739,1691,TRUE,157,FALSE,56908077
6137,3203,TRUE,2857,FALSE,9467769
3345,1698,FALSE,1694,FALSE,56778399
5439,1317,TRUE,3578,FALSE,84128145
5752,812,TRUE,2181,FALSE,129758275
1941,1659,FALSE,10103,FALSE,59653872
2492,964,FALSE,3439,FALSE,115971866
3454,2040,TRUE,4436,FALSE,41230241
4949,2632,FALSE,46682923,TRUE,23735582
6663,602,FALSE,5110,FALSE,148028448
3111,1642,FALSE,2671,FALSE,60873892
704,1536,TRUE,8446,FALSE,67634870
5951,1389,FALSE,310,FALSE,77067743
6471,3412,TRUE,66950,FALSE,6765178
859,2048,FALSE,15447,FALSE,40978479
2043,2210,FALSE,4238,FALSE,36344627
5413,2029,FALSE,919,FALSE,41382217
6640,1207,FALSE,4738,FALSE,94246440
1835,795,TRUE,2748,FALSE,129749277
5411,336,FALSE,1070,FALSE,178630981
2897,2097,TRUE,729,FALSE,39295431
4365,1737,FALSE,20154,FALSE,54699992
7117,2200,FALSE,35808,FALSE,36618224
4913,2357,FALSE,478931,TRUE,30141629
3834,691,FALSE,718,FALSE,139600638
5459,607,TRUE,5066,FALSE,147616193
219,2621,TRUE,6395,FALSE,23921179
1490,1846,FALSE,6810,FALSE,49332816
3301,2575,FALSE,277,FALSE,25026115
670,737,TRUE,624,FALSE,136028917
5156,1736,FALSE,1668,FALSE,54341355
2773,2470,TRUE,3234,FALSE,26990967
2099,1677,FALSE,1770,FALSE,58505471
4369,1569,FALSE,1693,FALSE,48277468
6927,2279,TRUE,662,FALSE,32106727
2984,3304,FALSE,4529,FALSE,8436852
6519,275,TRUE,16045,FALSE,189905637
2875,2333,FALSE,10111,FALSE,30743164
2449,718,TRUE,9383,FALSE,137795269
7083,554,TRUE,2703,FALSE,152551342
3482,1945,TRUE,1781,FALSE,44736495
1285,2216,TRUE,5389,FALSE,32214019
28,1459,TRUE,6990,FALSE,72908878
3824,2495,TRUE,22820,FALSE,26764012
677,1544,TRUE,10862,FALSE,66259902
4200,2058,TRUE,9795,FALSE,40505614
3270,673,TRUE,19112,FALSE,141509460
110,2120,TRUE,443,FALSE,38600989
5559,1880,TRUE,9125,FALSE,47291845
6849,213,FALSE,3860,FALSE,195684936
5304,1590,TRUE,169692,TRUE,63713361
6650,1186,FALSE,2459,FALSE,87709477
6931,1628,TRUE,501415,TRUE,61783649
5082,2714,FALSE,2322,FALSE,19381513
5928,786,FALSE,18493,FALSE,132456008
4124,729,TRUE,28368,FALSE,136996241
722,2255,TRUE,44736,FALSE,32556774
6140,2482,TRUE,4326,FALSE,26965891
6157,2125,TRUE,1815,FALSE,38557192
3061,1110,TRUE,5654,FALSE,103226399
6789,1927,TRUE,7651,FALSE,45556839
4988,810,FALSE,4518,FALSE,129953136
2592,1158,FALSE,936,FALSE,98834418
4911,2434,TRUE,4533,FALSE,28011702
2479,2782,TRUE,562,FALSE,19945206
2861,1854,FALSE,1399,FALSE,48962142
6384,3698,TRUE,29984,FALSE,1538499
4396,673,FALSE,297,FALSE,141518877
3109,1557,TRUE,57122,FALSE,65903778
5330,2307,TRUE,49552,FALSE,31453345
3294,450,TRUE,3224,FALSE,164884253
450,1763,TRUE,2274,FALSE,53068841
6424,1079,TRUE,20517,FALSE,105609760
3786,2345,FALSE,1869,FALSE,30220936
3865,816,TRUE,590,FALSE,128279342
205,1756,TRUE,15300,FALSE,53508490
3389,507,FALSE,4203,FALSE,157327116
890,1543,TRUE,10157,FALSE,66914419
2726,2206,TRUE,8686,FALSE,36488237
4,1889,TRUE,448,FALSE,45334542
2778,518,FALSE,386086,TRUE,156604798
5691,959,TRUE,47673,FALSE,117044174
6487,1362,TRUE,3233,FALSE,79919770
5750,254,FALSE,67,FALSE,193147969
5430,970,TRUE,4366,FALSE,115913089
957,1233,TRUE,661,FALSE,90949900
3183,999,FALSE,481,FALSE,112188718
1423,2091,TRUE,1975,FALSE,39046460
6251,1174,FALSE,1054,FALSE,97335425
6897,3306,FALSE,209784,FALSE,8420879
862,3548,TRUE,9264,FALSE,3737650
5865,1875,TRUE,7322,FALSE,47871268
2400,2531,FALSE,57073,FALSE,25989901
6108,1588,TRUE,2119,FALSE,63848075
4900,2274,TRUE,1219,FALSE,32091299
673,508,FALSE,3503,FALSE,157105789
3132,1247,FALSE,803,FALSE,90315984
5463,1472,TRUE,6888,FALSE,72282570
1135,2213,TRUE,6389,FALSE,36211366
4665,1821,FALSE,123902,FALSE,50165067
5553,2291,FALSE,35825,FALSE,31861429
4884,2849,FALSE,3386,FALSE,18918526
6522,1746,FALSE,11029,FALSE,54180586
1,1618,FALSE,622427,TRUE,62291974
1427,1586,TRUE,14887,FALSE,63999304
3988,746,TRUE,2735,FALSE,135472235
5400,1846,TRUE,744,FALSE,47821533
4343,1938,TRUE,12462,FALSE,45066151
667,2055,TRUE,4382,FALSE,40437342
5789,1333,FALSE,143089,TRUE,82932873
1542,978,TRUE,104351,FALSE,115068513
4491,1798,FALSE,2313,FALSE,51308242
6206,1005,TRUE,4830,FALSE,108773053
1964,854,TRUE,15585,FALSE,126456423
2318,2338,FALSE,1473,FALSE,30000805
1859,2077,TRUE,29184,FALSE,39991353
5784,1201,FALSE,10494,FALSE,94735088
6203,1086,TRUE,14521,FALSE,104822802
1886,1701,FALSE,204,FALSE,56463772
6809,2956,TRUE,5100,FALSE,15351136
4530,1133,FALSE,8285,FALSE,101345610
605,1930,FALSE,1305,FALSE,45319590
2113,955,TRUE,1879,FALSE,117101515
6026,825,TRUE,8666,FALSE,129061827
4693,2178,FALSE,3752,FALSE,37169849
4224,926,TRUE,5975,FALSE,120432269
3413,3295,TRUE,2942,FALSE,8583329
3386,1094,TRUE,3453,FALSE,103915264
2350,1456,TRUE,7194,FALSE,73225682
4977,823,FALSE,2867,FALSE,129255655
7088,1032,FALSE,36045,FALSE,109595294
4558,2331,FALSE,1568,FALSE,30688933
1488,1695,FALSE,284,FALSE,57134553
974,1516,FALSE,7170,FALSE,69241133
2937,2035,FALSE,7667,FALSE,41442064
5877,1738,FALSE,3324,FALSE,54539582
4732,1584,TRUE,3325,FALSE,56732432
5993,1676,FALSE,3801,FALSE,58616075
2338,2727,FALSE,532,FALSE,21484986
3290,1656,FALSE,11000,FALSE,58580526
1181,3532,TRUE,3493,FALSE,3836695
461,1287,TRUE,1590,FALSE,87475264
2447,3820,TRUE,32861608,TRUE,497952
1597,1567,TRUE,1475,FALSE,64917226
96,2539,TRUE,9289,FALSE,25821429
2489,2163,TRUE,16071,FALSE,37329197
5257,2210,FALSE,2031,FALSE,35073995
4810,559,FALSE,2204,FALSE,151529296
665,2132,TRUE,40239,FALSE,38372954
4266,2299,TRUE,1183,FALSE,31483641
4100,1613,FALSE,16034,FALSE,62465368
1762,1985,TRUE,14796,FALSE,43192431
76,1473,TRUE,11623,FALSE,72237242
770,760,FALSE,451,FALSE,134465367
510,392,FALSE,3394,FALSE,172704947
836,2277,FALSE,6514,FALSE,32163839
6269,1755,TRUE,2190,FALSE,53475502
1397,1970,TRUE,9212,FALSE,43781371
610,1203,TRUE,4846,FALSE,94619059
3084,2014,TRUE,6697,FALSE,42165950
348,2236,FALSE,1763,FALSE,31294251
2953,2370,FALSE,14118,FALSE,29705353
3640,1355,FALSE,3424,FALSE,80798035
226,1335,FALSE,1163,FALSE,82674224
3238,862,TRUE,7333,FALSE,125738422
2552,2092,FALSE,4794,FALSE,39442335
4735,915,FALSE,10075,FALSE,121482006
448,2000,TRUE,53756,FALSE,42730533
6218,404,TRUE,9983,FALSE,172783670
1547,1726,FALSE,3150,FALSE,54824568
4649,757,TRUE,13218,FALSE,134720083
498,2009,TRUE,71772,FALSE,42370201
5276,2409,TRUE,2735943,TRUE,28798979
2594,1730,FALSE,1852,FALSE,54941684
5046,1907,TRUE,121757,FALSE,46460408
5488,1580,FALSE,9203,FALSE,61216642
5634,1602,FALSE,25758,FALSE,63091553
3881,1699,TRUE,37046,TRUE,56927076
1918,431,FALSE,173,FALSE,168645090
4293,2295,TRUE,4594,FALSE,31680309
6164,2104,TRUE,48409,FALSE,39139252
495,867,TRUE,3650,FALSE,125240468
4086,613,FALSE,2776,FALSE,147105073
385,1433,FALSE,5861,FALSE,73810812
3171,1475,FALSE,1080,FALSE,67771673
4364,792,FALSE,2272,FALSE,131950550
660,1662,TRUE,2279,FALSE,58426959
6705,1884,FALSE,2110,FALSE,46906480
3820,924,TRUE,180753,TRUE,120578787
6175,1290,FALSE,2618,FALSE,85911884
1367,799,TRUE,7330,FALSE,131217774
4553,1162,FALSE,2264,FALSE,98518763
4177,1553,FALSE,1500,FALSE,66119191
7046,3002,FALSE,895589,TRUE,14057023
2295,573,FALSE,3141,FALSE,150377820
6935,1196,FALSE,2081,FALSE,90537575
924,1809,TRUE,5404,FALSE,50825404
3659,2471,TRUE,2415,FALSE,26911094
3570,2004,FALSE,30689,FALSE,42549987
3923,3492,FALSE,8905,FALSE,4137931
5792,1839,FALSE,808,FALSE,49509518
1593,1719,FALSE,18067,FALSE,54136545
6503,780,TRUE,1665,FALSE,132725446
5011,2645,TRUE,25550,FALSE,20196775
6299,2533,TRUE,15824,FALSE,25932842
420,1965,FALSE,1916,FALSE,43008985
5069,1926,TRUE,2092,FALSE,45461029
443,1897,FALSE,5334,FALSE,45384726
1577,1796,FALSE,1563,FALSE,51236533
439,2036,FALSE,6151,FALSE,41387021
3506,2353,FALSE,1005,FALSE,25354273
3876,1251,TRUE,12450,FALSE,90776401
3883,1961,TRUE,3426,FALSE,44063953
3629,2192,TRUE,11222,FALSE,36823352
3532,561,TRUE,4129,FALSE,151920726
5139,747,TRUE,6675,FALSE,135388771
6420,1671,TRUE,25545,FALSE,59046425
134,1772,TRUE,12099,FALSE,52527433
5341,766,FALSE,2033,FALSE,133886135
1758,1752,TRUE,535,FALSE,52383844
5096,3405,TRUE,2834,FALSE,6794841
5733,1837,FALSE,1129,FALSE,49542168
4349,868,FALSE,3071,FALSE,124866889
1033,1542,FALSE,2808,FALSE,66783684
1442,2617,FALSE,1789724,TRUE,24038766
2892,535,FALSE,27317,FALSE,154524322
2562,1735,TRUE,5673,FALSE,54417328
6481,1777,TRUE,3240,FALSE,52296333
5158,280,TRUE,1502,FALSE,188935918
3961,1671,TRUE,9077,FALSE,58647588
6507,1429,TRUE,871,FALSE,74872210
2186,622,TRUE,1658,FALSE,145544286
3673,368,TRUE,3087,FALSE,162881938
5230,1346,FALSE,576,FALSE,80785289
5934,1711,TRUE,10389,FALSE,55883195
6535,1275,FALSE,8839,FALSE,88193793
2003,1691,FALSE,669,FALSE,57496265
3807,2223,FALSE,12459,FALSE,36020924
4763,1759,FALSE,244,FALSE,53455705
394,1764,TRUE,37356,FALSE,53101458
6113,2034,FALSE,1285,FALSE,41482062
5929,1164,FALSE,14995,FALSE,98366898
6029,2261,FALSE,11037,FALSE,32388761
5255,559,TRUE,60058,FALSE,152100172
3984,1478,TRUE,63206,FALSE,71853151
274,1941,FALSE,8019,FALSE,44958367
1251,385,TRUE,2657,FALSE,175066046
976,1509,TRUE,6615,FALSE,68425438
6583,1381,TRUE,13535,FALSE,78216047
253,1699,FALSE,26501,FALSE,56951405
1196,1931,FALSE,8846,FALSE,45337396
6994,2029,FALSE,3544,FALSE,41647856
74,1024,FALSE,4200,FALSE,110248119
133,1371,TRUE,17647,FALSE,79429960
2829,1977,TRUE,1195,FALSE,43237342
7042,1194,TRUE,3681,FALSE,84492109
7118,3154,FALSE,657,FALSE,10420210
844,522,FALSE,6947,FALSE,156224515
2231,1012,FALSE,987,FALSE,111563962
2557,1217,TRUE,13674,FALSE,93411239
3511,1848,TRUE,356,FALSE,44718770
3857,2721,FALSE,26684,FALSE,22040709
6541,601,FALSE,971,FALSE,147945193
6510,2267,FALSE,2179,FALSE,31547171
6105,681,FALSE,3747,FALSE,139487541
3421,1672,FALSE,3371,FALSE,58780535
1249,1777,FALSE,14197,FALSE,51825592
5945,2489,FALSE,1179530,TRUE,26910286
653,2281,TRUE,94627,FALSE,32114233
6661,2582,FALSE,425672,TRUE,24509469
602,2434,FALSE,1050,FALSE,27788695
1779,2353,TRUE,2052,FALSE,30167211
4991,951,TRUE,11689,FALSE,117796219
1538,1941,FALSE,2782,FALSE,39374424
2837,2320,TRUE,8623,FALSE,31070749
2107,872,FALSE,26894,FALSE,124956149
1141,1802,FALSE,11196,FALSE,51129459
6832,1832,TRUE,2242,FALSE,49875523
4060,2234,TRUE,26869,FALSE,35841278
5582,1613,FALSE,1362,FALSE,61731543
5584,1011,FALSE,1649,FALSE,111637210
6158,554,FALSE,1117,FALSE,151868401
2973,1714,FALSE,2038,FALSE,55237480
4167,1531,TRUE,22468,FALSE,68085241
3134,2230,FALSE,1607,FALSE,35030222
122,2068,TRUE,56647,FALSE,40272181
165,1736,TRUE,9946,FALSE,54739363
3657,1236,FALSE,42,FALSE,84566383
3168,1297,FALSE,5901,FALSE,86301972
2407,2236,TRUE,10415,FALSE,35788389
5527,1111,TRUE,1248,FALSE,102773334
2498,832,FALSE,39482,FALSE,128161575
981,1767,FALSE,215,FALSE,50383173
717,1953,TRUE,904,FALSE,37357267
5775,1357,FALSE,961,FALSE,80079574
5,1923,FALSE,1665,FALSE,44483447
194,329,TRUE,7508,FALSE,182113702
2642,1304,TRUE,5564,FALSE,84905657
3987,2455,TRUE,39486,FALSE,27599975
832,1271,FALSE,55545,FALSE,89081835
4399,3318,FALSE,379,FALSE,7685171
4887,681,TRUE,17290,FALSE,140733573
7067,1382,TRUE,6827,FALSE,78380937
5475,2359,TRUE,4677,FALSE,29979111
296,881,FALSE,174,FALSE,122831563
6427,1236,TRUE,2592,FALSE,90656492
1695,1579,TRUE,10056,FALSE,64507859
6560,1312,FALSE,1870,FALSE,84885300
2962,638,TRUE,3512,FALSE,144513873
2860,1463,FALSE,525,FALSE,66169561
1772,1681,TRUE,2606,FALSE,58298510
243,1359,TRUE,19238,FALSE,80544337
4797,2123,TRUE,3827,FALSE,38382536
3781,1506,FALSE,7669,FALSE,69526140
1564,2299,FALSE,23288,FALSE,31657620
6095,267,TRUE,1932,FALSE,191461165
4639,1392,TRUE,1719682,TRUE,77572678
6005,1389,TRUE,1107,FALSE,77837921
5968,1160,TRUE,10698,FALSE,98678280
5264,571,FALSE,8049,FALSE,150745060
6537,2327,TRUE,1581,FALSE,30898948
580,319,FALSE,2444,FALSE,183403873
815,1647,TRUE,16790,FALSE,60508100
2119,1687,FALSE,10596,FALSE,55841748
4786,1513,FALSE,2050,FALSE,69446568
6606,1047,TRUE,15553,FALSE,108116892
3179,917,FALSE,272,FALSE,113433894
5514,795,TRUE,415,FALSE,131691070
34,2646,TRUE,55980,FALSE,23461984
7041,1011,TRUE,1857,FALSE,111260982
22,2840,TRUE,6924,FALSE,19202109
3652,2215,TRUE,17487,FALSE,36282728
6956,893,FALSE,2707,FALSE,123109016
3882,2279,TRUE,2103,FALSE,32187240
1676,1694,FALSE,896,FALSE,57344668
7089,1997,TRUE,6272,FALSE,42808649
5531,484,TRUE,2420,FALSE,160346720
6694,2033,FALSE,12301,FALSE,41317563
56,2179,TRUE,823,FALSE,37060745
6827,1893,FALSE,4272,FALSE,46644613
6491,898,FALSE,4224,FALSE,122763437
1195,605,TRUE,4021,FALSE,147770162
2074,1571,FALSE,32237,FALSE,64982505
1910,1334,FALSE,78171,FALSE,82842059
2554,1183,TRUE,967,FALSE,96294818
1303,2445,TRUE,1841,FALSE,27839522
4637,1715,TRUE,3811,FALSE,55765572
4540,717,TRUE,526,FALSE,136751465
7007,1730,FALSE,37847,FALSE,55076964
6131,1512,FALSE,499454,TRUE,69662575
5818,1229,FALSE,946,FALSE,82638017
5708,954,TRUE,478,FALSE,115565302
5970,224,FALSE,891,FALSE,199669266
148,818,TRUE,249,FALSE,129565037
4159,1627,TRUE,5950,FALSE,61793769
4682,1420,FALSE,10885,FALSE,75688601
5556,1115,TRUE,44381,FALSE,102855319
6666,2198,TRUE,39212,FALSE,36666407
2965,1268,FALSE,265,FALSE,88005465
3767,462,TRUE,2308,FALSE,161842618
6173,1529,FALSE,2998,FALSE,67319749
2735,827,TRUE,2305,FALSE,128456997
2224,2054,FALSE,491663,TRUE,40768679
6404,2457,TRUE,27206,FALSE,27523572
6486,1360,FALSE,995,FALSE,79493785
5659,1770,TRUE,12629,FALSE,52802450
1473,1675,FALSE,1455,FALSE,58674624
4316,2633,FALSE,15132,FALSE,23668592
2622,2169,TRUE,7207,FALSE,37410853
5311,1614,FALSE,1748,FALSE,62280380
3018,1992,TRUE,1229,FALSE,43015114
6413,920,TRUE,35066,FALSE,121043464
4644,1099,TRUE,24151,FALSE,103985591
1007,1453,FALSE,4112,FALSE,73337211
2006,856,TRUE,1700,FALSE,126087878
5339,1520,TRUE,41929,FALSE,68858034
368,2667,TRUE,3934182,TRUE,23102290
4389,3595,TRUE,471,FALSE,2975764
6678,729,TRUE,6754,FALSE,136959160
4860,1665,FALSE,2414,FALSE,59370577
1429,433,TRUE,6257,FALSE,165825870
361,1578,TRUE,938,FALSE,63439688
1278,1386,TRUE,4453,FALSE,78007284
4082,1668,TRUE,172,FALSE,59186055
6500,1512,TRUE,4196,FALSE,69630659
2385,2211,TRUE,4851,FALSE,36345384
741,1514,TRUE,7748,FALSE,69503961
3738,2192,TRUE,21610,FALSE,36790823
2669,1187,TRUE,18778,FALSE,96065689
2912,354,TRUE,9014,FALSE,178788438
2620,2580,TRUE,84118,FALSE,24942624
6461,1147,TRUE,5290,FALSE,100268646
4016,2351,TRUE,30977250,TRUE,30281925
5256,1726,TRUE,3883,FALSE,55291850
3665,2107,TRUE,1622,FALSE,38740353
6482,1366,TRUE,27032,FALSE,79854224
801,2516,FALSE,7978,FALSE,26199968
1651,1845,FALSE,6045,FALSE,49368943
6815,1885,FALSE,12005,FALSE,47545713
1811,2411,TRUE,6231,FALSE,28757373
2396,607,TRUE,2675,FALSE,147506103
330,1202,TRUE,10476,FALSE,94749452
1750,2552,FALSE,369987,TRUE,25530456
4116,3828,TRUE,1042,FALSE,449429
5340,1297,FALSE,4631,FALSE,85749939
2345,1640,TRUE,12825,FALSE,60979446
2185,1095,TRUE,5860,FALSE,103847002
6538,220,FALSE,880,FALSE,203029254
5585,796,TRUE,254,FALSE,127232122
4874,1760,FALSE,5331,FALSE,53095537
1109,1182,FALSE,1125,FALSE,91064944
123,850,TRUE,2437,FALSE,126632248
4069,2148,TRUE,715,FALSE,30383037
5381,3453,FALSE,5049,FALSE,5452044
4081,1747,TRUE,573,FALSE,53929256
4765,895,TRUE,1730,FALSE,121913122
444,342,FALSE,1301,FALSE,180487194
