id,rank,role,business_unit,location,education,age,isolate,degree,weighted_degree,constraint,log_constraint,betweenness,clustering,mean_path_len,core89,salary_resid,evaluation,promoted_or_aboveavg,responded,idea_expressed,idea_discussed,idea_value,idea_dismissed,idea_length,seq_order
E0271,Mgr3,Purchasing,BU_E,Other,Bachelor,39,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.3492568003651621,Poor,False,False,False,False,,,,
E0272,Mgr3,Internal,BU_D,Other,Less,51,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.46082375837956746,Outstanding,False,True,True,False,2.9073478246399187,True,307.0,113.0
E0273,Mgr3,Internal,BU_C,Other,Bachelor,47,False,5,4.16,20.71352625739645,3.0307869292571072,0.0,0.0,,False,-0.12642364445610066,Good,False,True,True,False,2.332320426392812,True,215.0,164.0
E0274,Mgr3,Internal,BU_A,Urban2,Bachelor,47,False,6,4.9399999999999995,17.244996639840025,2.847522051540425,0.0043849426631393075,0.0,4.853479853479853,False,-1.023920291851339,Outstanding,False,False,False,False,,,,
E0275,Mgr3,Purchasing,BU_E,Other,Bachelor,62,False,9,7.6,14.160683325995526,2.6504693445867784,0.006814595070615898,0.08333333333333333,5.0366300366300365,True,-0.11498092871260487,Good,False,False,False,False,,,,
E0276,Mgr3,Purchasing,BU_D,Urban1,Bachelor,41,False,5,4.5,20.98765432098765,3.0439343753718684,0.012395197935935081,0.0,5.142857142857143,False,-0.7852778836229795,Outstanding,True,True,True,False,2.8319557933135298,False,76.0,185.0
E0277,Mgr3,Internal,BU_E,Urban1,Bachelor,52,False,6,5.23,16.96821909194272,2.831342129245424,0.002263884420255695,0.0,5.476190476190476,False,0.16005948854893276,Outstanding,False,True,False,False,,,,
E0278,Mgr3,Internal,BU_B,Other,Bachelor,44,False,3,3.0,33.33333333333333,3.5065578973199814,0.0,0.0,,False,-2.0382428854502286,Good,False,True,False,False,,,,
E0279,Mgr3,Internal,BU_A,Urban2,Bachelor,55,False,15,11.74,8.203969728321564,2.10461815033516,0.040543857193090234,0.0380952380952381,4.344322344322344,True,-0.4552807429147089,Outstanding,False,True,True,False,2.956878370953474,True,226.0,148.0
E0280,Mgr3,Purchasing,BU_A,Urban2,Graduate,52,False,9,7.45,12.906545877933917,2.5577346150653213,0.009063866828177131,0.05555555555555555,4.666666666666667,True,-0.23771418742511616,Good,False,True,False,False,,,,
E0281,Mgr3,Internal,BU_A,Urban2,Less,52,False,6,5.22,19.936338504786224,2.992544122034839,0.005459351990000479,0.13333333333333333,4.824175824175824,False,0.5854971407501035,Good,False,False,False,False,,,,
E0282,Mgr3,Internal,BU_A,Other,Bachelor,44,False,6,4.01,20.41326342954107,3.0161848576972083,0.025381470536180735,0.06666666666666667,4.564102564102564,False,-0.3011842558152862,Good,False,True,False,False,,,,
E0283,Mgr3,Internal,BU_E,Other,Graduate,45,False,10,8.74,11.445271466416628,2.437576672338317,0.039433015396279476,0.044444444444444446,4.384615384615385,True,-0.16070917450456446,Good,True,True,True,True,1.8419588012714612,False,462.0,25.0
E0284,Mgr3,Purchasing,BU_A,Other,Bachelor,56,False,7,5.8,16.049050336118288,2.775649678736262,0.007605971043801242,0.047619047619047616,4.8498168498168495,False,-0.07023480151034478,Outstanding,False,False,False,False,,,,
E0285,Mgr3,Internal,BU_E,Other,Bachelor,61,False,6,4.65,20.72279190713726,3.031234152867007,0.0028135866237138313,0.06666666666666667,5.501831501831502,False,0.513412942040024,Outstanding,True,True,False,False,,,,
E0286,Mgr3,Purchasing,BU_A,Urban1,Graduate,53,False,7,6.02,15.574396134158333,2.7456282924392723,0.038309347218748714,0.09523809523809523,4.216117216117216,False,-0.5968014836160036,Good,False,True,False,False,,,,
E0287,Mgr3,Internal,BU_E,Urban1,Less,45,False,5,4.4399999999999995,20.079538998457917,2.9997013363158564,0.021571203195219636,0.0,4.747252747252747,False,-1.3421348564222721,Good,True,True,True,False,2.1142397746721673,True,53.0,23.0
E0288,Mgr3,Internal,BU_B,Other,Bachelor,52,False,6,5.37,21.302250691326208,3.0588127333925397,0.0,0.0,,False,-1.4832406212942357,Outstanding,False,False,False,False,,,,
E0289,Mgr3,Internal,BU_B,Urban2,Bachelor,65,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.08768374017149927,Good,False,False,False,False,,,,
E0290,Mgr3,Internal,BU_B,Other,Bachelor,51,False,5,4.72,20.105573111174955,3.0009970458457103,0.0,0.0,,False,-0.2038747495295444,Good,True,False,False,False,,,,
E0291,Mgr3,Internal,BU_C,Urban1,Less,59,False,6,4.9399999999999995,17.244996639840018,2.8475220515404245,0.0,0.0,,False,-0.5211423745597238,Poor,False,False,False,False,,,,
E0292,Mgr3,Internal,BU_E,Urban1,Less,46,False,6,5.86,16.71423080059174,2.8162605003023633,0.01791316408478501,0.0,4.853479853479853,False,-0.74821738314344,Outstanding,False,True,True,True,1.4433091995558485,False,815.0,141.0
E0293,Mgr3,Internal,BU_A,Urban2,Graduate,50,False,9,8.37,12.489093580671964,2.524855749900514,0.012505202094237692,0.08333333333333333,5.073260073260073,True,-0.17639979646172935,Good,False,False,False,False,,,,
E0294,Mgr3,Internal,BU_A,Urban2,Bachelor,54,False,8,6.16,18.10999368593518,2.896463923244526,0.011571911369652861,0.14285714285714285,4.835164835164835,True,-0.2007694120752596,Outstanding,False,True,True,True,2.7574420366946595,True,130.0,178.0
E0295,Mgr3,Purchasing,BU_E,Other,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.21673955668347233,Good,False,True,True,False,1.0,True,63.0,3.0
E0296,Mgr3,Internal,BU_A,Other,Graduate,45,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.3286872736230886,Good,True,True,False,False,,,,
E0297,Mgr3,Internal,BU_A,Other,Bachelor,45,False,9,7.9399999999999995,15.055585457203815,2.711749049068902,0.005795509015279099,0.1111111111111111,5.106227106227106,True,-1.5604237823514904,Good,False,False,False,False,,,,
E0298,Mgr3,Internal,BU_E,Urban1,Graduate,56,False,1,1.0,100.0,4.605170185988092,0.0,0.0,6.43956043956044,False,-1.192089237413853,Good,False,True,False,False,,,,
E0299,Mgr3,Internal,BU_D,Urban1,Bachelor,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.498410623848977,Good,False,True,False,False,,,,
E0300,Mgr3,Internal,BU_B,Urban2,Graduate,59,False,5,4.22,24.25587347886269,3.188658793370446,0.0,0.0,,False,-1.3646872093583604,Good,True,True,False,False,,,,
E0301,Mgr3,Purchasing,BU_E,Other,Less,61,False,5,4.58,22.14750852805356,3.097725008361141,0.0009877180970307145,0.1,5.1208791208791204,False,0.7270884435658798,Good,False,False,False,False,,,,
E0302,Mgr3,Internal,BU_B,Urban2,Graduate,51,False,2,1.72,50.0,3.912023005428146,0.0,0.0,,False,-2.05634414207278,Good,True,True,False,False,,,,
E0303,Mgr3,Purchasing,BU_E,Urban1,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.22382712545497369,Good,False,False,False,False,,,,
E0304,Mgr3,Purchasing,BU_B,Urban1,Bachelor,58,False,6,5.23,21.895071090666477,3.0862615471385437,0.0,0.0,,False,0.2645473644945408,Good,True,True,False,False,,,,
E0305,Mgr3,Internal,BU_A,Urban1,Bachelor,54,False,6,4.52,19.808801804356165,2.9861263744973674,0.004550072241956365,0.06666666666666667,4.875457875457876,False,0.3328900789231436,Good,True,True,False,False,,,,
E0306,Mgr3,Purchasing,BU_D,Urban1,Graduate,44,False,4,3.7199999999999998,25.14163487108337,3.224525231719273,0.013675010527358561,0.0,4.8498168498168495,False,-0.19288061569023712,Outstanding,True,False,False,False,,,,
E0307,Mgr3,Purchasing,BU_D,Urban2,Less,44,False,7,5.32,17.04325620104559,2.83575459475615,0.00794354566944116,0.047619047619047616,5.175824175824176,False,0.5836462356568684,Good,False,False,False,False,,,,
E0308,Mgr3,Internal,BU_C,Other,Bachelor,53,False,6,5.51,19.017981304327275,2.945384916065306,0.0,0.0,,False,0.894933621716991,Poor,False,False,False,False,,,,
E0309,Mgr3,Purchasing,BU_B,Other,Less,49,False,2,1.3599999999999999,53.50346020761248,3.9797463285883117,0.0,0.0,,False,-0.6891312937954069,Good,False,True,False,False,,,,
E0310,Mgr3,Internal,BU_D,Other,Graduate,50,False,4,3.08,26.024624725923434,3.2590431946438847,0.0011914770106027381,0.0,5.915750915750916,False,-0.07785499316032574,Good,True,True,False,False,,,,
E0311,Mgr3,Purchasing,BU_E,Other,Graduate,56,False,9,7.95,11.846879297172915,2.4720644824487783,0.06637317429370647,0.027777777777777776,4.34065934065934,True,0.5964081197544018,Poor,False,True,True,False,2.7823260133404424,True,220.0,71.0
E0312,Mgr3,Internal,BU_C,Urban1,Bachelor,55,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.1559919231685016,Good,False,True,True,True,1.9448593319995293,True,358.0,160.0
E0313,Mgr3,Internal,BU_D,Other,Bachelor,58,False,4,3.08,26.024624725923434,3.2590431946438847,0.010391556377179326,0.0,4.923076923076923,False,-0.5625207180549119,Good,True,True,True,True,1.5362164324044625,True,164.0,179.0
E0314,Mgr3,Purchasing,BU_C,Other,Less,38,False,4,3.2199999999999998,26.32228694880599,3.270415992834589,0.0,0.0,,False,-0.8305250200856618,Outstanding,False,False,False,False,,,,
E0315,Mgr3,Internal,BU_D,Urban2,Less,52,False,5,4.22,22.319873959392662,3.1054774905165505,0.006067928997389245,0.1,5.424908424908425,False,-0.04997271546070209,Good,False,False,False,False,,,,
E0316,Mgr3,Internal,BU_C,Urban2,Bachelor,54,False,5,4.01,26.525406240509113,3.2781029997648266,0.0,0.0,,False,-1.7220418373060393,Good,False,True,True,True,1.3905993977034703,True,249.0,46.0
E0317,Mgr3,Internal,BU_B,Urban1,Bachelor,41,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4530184633063651,Good,True,False,False,False,,,,
E0318,Mgr3,Purchasing,BU_D,Urban2,Graduate,46,False,2,1.72,50.0,3.912023005428146,0.00010911415848390636,0.0,6.172161172161172,False,-0.09578516560590067,Good,False,False,False,False,,,,
E0319,Mgr3,Internal,BU_D,Urban2,Less,45,False,3,2.3,34.877126654064284,3.551831217610374,0.0015288632935691803,0.0,6.0366300366300365,False,-0.013260926063240974,Good,True,True,True,True,1.6064151223887873,False,883.0,26.0
E0320,Mgr3,Internal,BU_C,Urban2,Bachelor,50,False,10,7.95,12.111987768729596,2.494195686847291,0.0,0.0,,True,-1.953623388200676,Outstanding,True,True,True,True,1.6169788585896896,True,231.0,85.0
E0321,Mgr3,Purchasing,BU_E,Urban2,Bachelor,60,False,8,6.74,14.167231157138238,2.6509316328546437,0.0463114427588986,0.07142857142857142,4.846153846153846,True,-1.0462091615321134,Poor,True,True,True,False,2.3804472709182454,True,1616.0,50.0
E0322,Mgr3,Internal,BU_D,Urban1,Bachelor,62,False,5,4.36,21.988385105893816,3.0905143642116855,0.009770472175504042,0.1,5.117216117216117,False,0.6724666954362643,Good,False,False,False,False,,,,
E0323,Mgr3,Purchasing,BU_E,Urban2,Bachelor,45,False,3,2.5,36.00000000000001,3.5835189384561104,0.004728464712419027,0.0,4.9010989010989015,False,-0.5542063819072546,Outstanding,True,True,False,False,,,,
E0324,Mgr3,Internal,BU_A,Other,Less,53,False,6,5.01,18.422310566705296,2.913562460892365,0.00903828491353955,0.06666666666666667,4.893772893772894,False,-1.5564722342445712,Good,True,False,False,False,,,,
E0325,Mgr3,Purchasing,BU_E,Urban1,Bachelor,53,False,6,4.95,20.082894408148416,2.999868428267897,0.002219016720412769,0.13333333333333333,5.457875457875458,False,-0.20484870087776974,Outstanding,True,True,True,False,1.5898731746655286,True,485.0,152.0
E0326,Mgr3,Purchasing,BU_C,Other,Graduate,52,False,6,5.72,16.7465401731136,2.8181916801062368,0.0,0.0,,False,0.13722767110807677,Good,False,True,True,False,1.709625911955714,True,207.0,150.0
E0327,Mgr3,Internal,BU_C,Other,Bachelor,52,False,7,5.9399999999999995,19.21950469420954,2.955925632877596,0.0,0.0,,False,0.01733359012874197,Outstanding,True,True,False,False,,,,
E0328,Mgr3,Internal,BU_A,Urban1,Bachelor,52,False,7,6.23,16.83270371912659,2.8233236440895384,0.03554333339672208,0.09523809523809523,4.2344322344322345,False,-0.44408248751504653,Good,False,True,True,True,2.3423458080774084,False,245.0,29.0
E0329,Mgr3,Internal,HQ,Other,Graduate,60,False,2,1.51,50.967062848120705,3.931179597581117,0.0,0.0,,False,0.32315296378463254,Outstanding,True,True,False,False,,,,
E0330,Mgr3,Internal,HQ,Other,Bachelor,57,False,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.0440288124275763,Good,False,True,True,True,1.6363634236068425,True,160.0,31.0
E0331,Mgr3,Internal,BU_C,Urban1,Graduate,44,False,8,7.08,14.524533255546956,2.6758391683522706,0.0,0.0,,True,0.05696162242790698,Good,False,True,False,False,,,,
E0332,Mgr3,Purchasing,BU_A,Urban1,Less,55,False,5,4.01,27.48121835569125,3.313502802459079,0.0023760861427438535,0.2,4.912087912087912,False,-0.30310798586886234,Good,True,True,False,False,,,,
E0333,Mgr3,Purchasing,BU_D,Other,Less,55,False,1,0.65,100.0,4.605170185988092,0.0,0.0,6.208791208791209,False,-0.6457808641333438,Good,False,True,True,False,1.2897199252905824,False,238.0,198.0
E0334,Mgr3,Internal,BU_C,Other,Graduate,52,False,8,6.59,12.966028907550639,2.5623327762390304,0.0,0.0,,True,-0.5727776545377872,Outstanding,False,True,False,False,,,,
E0335,Mgr3,Purchasing,BU_A,Other,Bachelor,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.7931350976810694,Good,False,True,False,False,,,,
E0336,Mgr3,Internal,BU_A,Other,Graduate,51,False,8,6.87,15.614438018377772,2.74819600023006,0.00975834220780266,0.10714285714285714,4.794871794871795,True,-0.30720612866420477,Outstanding,False,False,False,False,,,,
E0337,Mgr3,Purchasing,BU_A,Other,Bachelor,51,False,4,3.01,28.800976343455957,3.3604092873817235,0.0011221299863453556,0.16666666666666666,4.996336996336996,False,-0.6081536733352748,Good,True,True,False,False,,,,
E0338,Mgr3,Purchasing,BU_C,Urban1,Bachelor,51,False,1,1.0,100.0,4.605170185988092,0.0,0.0,,False,-0.03947148400445144,Good,True,True,False,False,,,,
E0339,Mgr3,Purchasing,BU_D,Other,Graduate,38,False,4,3.01,26.62332645335041,3.2817877658418633,0.0008791297434639387,0.0,6.329670329670329,False,-0.7690042532717916,Good,True,True,False,False,,,,
E0340,Mgr3,Purchasing,BU_E,Urban1,Less,50,False,4,3.58,25.114696794731756,3.2234532044527144,0.006938824400039283,0.0,4.981684981684982,False,0.7109893136035355,Poor,False,False,False,False,,,,
E0341,Mgr3,Purchasing,BU_A,Urban1,Bachelor,46,False,8,6.66,13.154145136127116,2.576736928429899,0.004424219111558792,0.0,5.102564102564102,True,-0.7156763943579125,Good,True,True,True,False,1.329916229189568,False,296.0,103.0
E0342,Mgr3,Internal,BU_A,Other,Bachelor,43,False,7,5.51,16.137135674789242,2.781123179607408,0.008305448039296831,0.047619047619047616,4.754578754578755,False,0.31032176517763743,Outstanding,True,True,True,False,2.734444638625281,True,150.0,62.0
E0343,Mgr3,Purchasing,BU_D,Urban2,Less,59,False,1,0.65,100.0,4.605170185988092,0.0,0.0,5.9010989010989015,False,0.12163138394876671,Good,False,False,False,False,,,,
E0344,Mgr3,Internal,BU_A,Urban2,Bachelor,53,False,3,2.36,40.159263194438196,3.692853128463133,0.00021565194796966669,0.3333333333333333,5.706959706959707,False,-0.32703885967808055,Good,False,False,False,False,,,,
E0345,Mgr3,Internal,BU_B,Other,Graduate,50,False,4,2.66,25.928543162417323,3.255344414494294,0.0,0.0,,False,-0.3369093435739188,Good,False,False,False,False,,,,
E0346,Mgr3,Internal,BU_C,Urban1,Graduate,47,False,5,4.86,24.236898596882796,3.187876207342216,0.0,0.0,,False,-0.8928220558774984,Good,True,True,True,True,1.5920511732667082,True,76.0,172.0
E0347,Mgr3,Internal,BU_D,Urban2,Bachelor,52,False,5,3.51,25.070502056036485,3.2216919381378695,0.0016167471965458583,0.1,5.9743589743589745,False,-0.7485530473266039,Poor,False,False,False,False,,,,
E0348,Mgr3,Purchasing,BU_A,Urban1,Bachelor,56,False,8,6.87,14.750007480808785,2.691243589959177,0.0036747814368819397,0.10714285714285714,5.0256410256410255,True,-0.1691007135043837,Outstanding,False,True,True,False,3.507066703464721,False,505.0,83.0
E0349,Mgr3,Purchasing,BU_A,Urban1,Bachelor,45,False,4,3.36,26.481009070294782,3.276427837227003,0.004403109593136714,0.0,4.934065934065934,False,-0.4247662595346602,Good,False,True,False,False,,,,
E0350,Mgr3,Purchasing,BU_C,Urban2,Less,50,False,7,5.87,16.71405609090328,2.816250047496988,0.0,0.0,,False,0.4902089174938675,Outstanding,True,False,False,False,,,,
E0351,Mgr3,Internal,BU_B,Other,Less,55,False,2,2.0,50.0,3.912023005428146,0.0,0.0,,False,-0.787655616275436,Good,True,True,True,False,1.4775122146454427,True,396.0,125.0
E0352,Mgr3,Internal,BU_C,Urban1,Bachelor,38,False,4,2.95,26.055731111749502,3.260237748291789,0.0,0.0,,False,-0.6670736524601099,Good,True,True,False,False,,,,
E0353,Mgr3,Purchasing,BU_E,Other,Graduate,50,False,5,4.16,23.52609614896859,3.158110279453667,0.0018115869847943396,0.1,5.783882783882784,False,-1.5442846585491623,Good,False,False,False,False,,,,
E0354,Mgr3,Internal,BU_B,Urban2,Bachelor,47,False,5,3.67,20.39290513701936,3.0151870529570948,0.0,0.0,,False,0.0886470582461103,Poor,True,True,False,False,,,,
E0355,Mgr3,Internal,BU_A,Other,Less,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.16536724695781696,Good,True,False,False,False,,,,
E0356,Mgr2,Internal,BU_C,Urban1,Graduate,47,False,5,4.37,20.43106472778304,3.017056523368903,0.0,0.0,,False,0.4425928053257399,Good,True,False,False,False,,,,
E0357,Mgr2,Internal,BU_A,Other,Less,51,False,8,6.38,14.646273910143822,2.684185962508502,0.05346884513106199,0.07142857142857142,4.487179487179487,True,0.5086705117212126,Outstanding,False,False,False,False,,,,
E0358,Mgr2,Internal,BU_E,Urban2,Bachelor,62,False,2,2.0,50.0,3.912023005428146,0.00040508363108557034,0.0,6.032967032967033,False,0.2393007371819722,Good,True,True,True,True,1.638416770157463,True,74.0,6.0
E0359,Mgr2,Internal,BU_B,Other,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.21336755009862407,Good,False,True,True,False,1.0067776634922847,True,225.0,132.0
E0360,Mgr2,Internal,BU_A,Urban2,Less,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.058634519123255735,Good,False,True,True,True,1.4118740233354963,True,411.0,142.0
E0361,Mgr2,Purchasing,BU_A,Other,Bachelor,62,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.16645170633365225,Outstanding,False,False,False,False,,,,
E0362,Mgr2,Purchasing,BU_C,Urban1,Less,47,False,6,5.02,17.15925144045333,2.842537470757129,0.0,0.0,,False,-1.5167761961612694,Good,False,False,False,False,,,,
E0363,Mgr2,Internal,BU_C,Other,Graduate,61,False,10,7.67,13.788794666306666,2.6238562816258546,0.0,0.0,,True,-0.9797620007598973,Good,False,True,True,False,4.183920774749005,False,382.0,48.0
E0364,Mgr2,Internal,BU_B,Urban2,Bachelor,50,False,5,4.02,20.570035395163483,3.0238354243811045,0.0,0.0,,False,-1.1261426511909414,Good,True,True,True,False,1.7206077270782805,False,123.0,197.0
E0365,Mgr2,Purchasing,BU_E,Other,Graduate,61,False,7,5.73,17.012816503948216,2.833966972004277,0.004957165205214855,0.14285714285714285,5.106227106227106,False,0.6624037499066191,Good,True,True,True,True,2.975530982554419,False,398.0,155.0
E0366,Mgr2,Internal,BU_C,Urban2,Less,55,False,7,6.37,16.64830312595437,2.812308296875737,0.0,0.0,,False,-0.7730563539246106,Good,True,False,False,False,,,,
E0367,Mgr2,Purchasing,BU_C,Urban1,Less,52,False,5,4.51,20.462534599141602,3.018595633551858,0.0,0.0,,False,-0.6774911776237604,Good,True,True,False,False,,,,
E0368,Mgr2,Internal,BU_C,Other,Less,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.3637535282661443,Good,False,False,False,False,,,,
E0369,Mgr2,Purchasing,BU_A,Urban1,Graduate,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2389892278636507,Good,False,True,True,False,1.520208752439331,True,202.0,161.0
E0370,Mgr2,Internal,BU_B,Other,Graduate,50,False,2,1.8599999999999999,50.28326974216674,3.9176724122792184,0.0,0.0,,False,-0.04703244744384433,Good,False,False,False,False,,,,
E0371,Mgr2,Internal,BU_C,Other,Graduate,55,False,7,6.16,15.98090285174541,2.7713944375997883,0.0,0.0,,False,-1.712984696904501,Poor,False,True,False,False,,,,
E0372,Mgr2,Purchasing,BU_D,Other,Bachelor,50,False,6,5.22,21.195630980320995,3.053795074605448,0.004440247242837093,0.13333333333333333,5.186813186813187,False,-1.0685463798152395,Poor,True,True,True,False,2.8216820555373263,True,262.0,42.0
E0373,Mgr2,Purchasing,BU_E,Other,Bachelor,48,False,5,4.86,21.793965673264694,3.0816331274990674,0.0011974164195332326,0.1,5.391941391941392,False,-0.10735931858565473,Outstanding,False,True,True,False,1.0,True,105.0,169.0
E0374,Mgr2,Internal,HQ,Other,Graduate,48,False,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2375589778160305,Good,False,True,True,False,2.432761365597971,True,13.0,130.0
E0375,Mgr2,Purchasing,BU_B,Urban2,Bachelor,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5409655576668747,Poor,False,False,False,False,,,,
E0376,Mgr2,Purchasing,HQ,Urban2,Bachelor,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.33601800783549757,Good,False,True,False,False,,,,
E0377,Mgr2,Internal,BU_A,Urban2,Graduate,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4240354779140958,Good,False,False,False,False,,,,
E0378,Mgr2,Purchasing,BU_A,Other,Less,46,False,10,8.24,12.00311393876211,2.4851661110218655,0.012803660845689265,0.08888888888888889,4.666666666666667,True,0.051728366715417556,Good,False,True,False,False,,,,
E0379,Mgr2,Purchasing,BU_E,Other,Graduate,52,False,5,4.15,21.323849615328776,3.0598261465687724,0.007938431162321966,0.0,5.443223443223443,False,-0.25313693068514326,Good,True,True,True,True,2.3194882861547033,True,116.0,22.0
E0380,Mgr2,Purchasing,BU_C,Urban2,Graduate,59,False,6,4.73,18.95978130279997,2.942319962097902,0.0,0.0,,False,-0.9329791054358587,Good,True,False,False,False,,,,
E0381,Mgr2,Internal,BU_D,Urban1,Bachelor,57,False,4,3.37,25.550106102897807,3.2406414693963868,0.011212988059657423,0.0,5.183150183150183,False,0.39115105625772295,Good,False,True,False,False,,,,
E0382,Mgr2,Purchasing,BU_D,Urban2,Less,42,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.05953535357534262,Outstanding,False,True,False,False,,,,
E0383,Mgr2,Purchasing,BU_A,Urban1,Less,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,1.0908399169098566,Good,False,False,False,False,,,,
E0384,Mgr2,Purchasing,BU_E,Urban1,Graduate,44,False,6,5.0,19.193732649045185,2.954583801216756,0.00805626779805929,0.06666666666666667,4.7765567765567765,False,0.34351355344749634,Good,True,True,False,False,,,,
E0385,Mgr2,Purchasing,BU_E,Urban2,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.64659569827891,Good,False,True,False,False,,,,
E0386,Mgr2,Purchasing,BU_A,Other,Bachelor,60,False,6,5.08,19.517679199182844,2.97132068043207,0.0019815524483398424,0.13333333333333333,5.153846153846154,False,-0.035110553438820136,Good,False,False,False,False,,,,
E0387,Mgr2,Purchasing,BU_C,Urban1,Bachelor,41,False,4,3.37,25.550106102897807,3.2406414693963868,0.0,0.0,,False,0.036245266598673664,Good,True,True,True,False,1.8782774399738942,True,291.0,102.0
E0388,Mgr2,Purchasing,BU_C,Other,Bachelor,40,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4456571924851018,Good,False,True,False,False,,,,
E0389,Mgr2,Purchasing,BU_E,Urban2,Less,45,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5568953573726085,Good,False,True,True,False,2.0078144611017392,True,173.0,124.0
E0390,Mgr2,Internal,BU_E,Urban2,Graduate,52,False,6,4.45,19.868244773082093,2.9891227171350936,0.1945771942814155,0.06666666666666667,4.461538461538462,False,-0.35251252615309847,Good,True,True,False,False,,,,
E0391,Mgr2,Purchasing,BU_B,Urban1,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2192783698110015,Good,False,True,True,False,1.552174583542861,True,315.0,180.0
E0392,Mgr2,Purchasing,BU_E,Urban1,Less,53,False,6,5.37,20.184958092473057,3.0049376781309904,0.012281614543772893,0.13333333333333333,5.186813186813187,False,-1.5380820476052093,Poor,False,False,False,False,,,,
E0393,Mgr2,Internal,BU_C,Urban2,Bachelor,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.1660982366823647,Poor,False,True,False,False,,,,
E0394,Mgr2,Internal,BU_A,Urban1,Bachelor,39,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.7826571269196054,Good,False,True,False,False,,,,
E0395,Mgr2,Internal,BU_D,Urban2,Bachelor,57,False,5,4.36,23.722805146749202,3.16643682796143,0.004551269408535845,0.1,5.2234432234432235,False,0.7997198124063711,Good,True,True,True,True,1.1813707465886498,False,434.0,61.0
E0396,Mgr2,Purchasing,BU_B,Other,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.6952402273214549,Poor,True,True,False,False,,,,
E0397,Mgr2,Purchasing,BU_B,Other,Bachelor,54,False,4,3.01,30.389585389256325,3.4140999638365015,0.0,0.0,,False,0.39898404080152927,Outstanding,False,True,True,False,1.0,True,158.0,88.0
E0398,Mgr2,Purchasing,BU_B,Other,Bachelor,42,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4928655967893364,Good,True,True,False,False,,,,
E0399,Mgr2,Purchasing,BU_D,Other,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.8635885298220392,Good,False,True,False,False,,,,
E0400,Mgr2,Purchasing,BU_B,Other,Bachelor,51,False,3,2.51,45.853410890126334,3.825449588304666,0.0,0.0,,False,-1.3667570075004851,Good,True,True,False,False,,,,
E0401,Mgr2,Internal,BU_B,Urban2,Bachelor,57,False,3,2.37,33.85675372536452,3.5221384986701048,0.0,0.0,,False,-0.986341062346598,Outstanding,True,True,True,False,2.8163370647029584,True,148.0,157.0
E0402,Mgr2,Purchasing,BU_C,Urban2,Less,40,False,5,4.22,22.912745525421467,3.1316933288933075,0.0,0.0,,False,-1.674908463627124,Good,True,False,False,False,,,,
E0403,Mgr2,Internal,BU_E,Urban2,Less,50,False,7,6.58,16.68194974978257,2.8143272815731,0.018677270855460924,0.09523809523809523,4.706959706959707,True,-1.0049148587406915,Poor,False,True,True,True,1.8842727670529238,True,43.0,165.0
E0404,Mgr2,Purchasing,BU_C,Urban2,Bachelor,43,False,6,4.6,21.645458771149425,3.0747956759176263,0.0,0.0,,False,-0.6001465375362015,Outstanding,True,True,False,False,,,,
E0405,Mgr2,Purchasing,BU_E,Urban1,Graduate,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.25172103695944026,Outstanding,False,False,False,False,,,,
